Files already downloaded and verified
Files already downloaded and verified
ConvNet(
  (conv1): Conv2d(3, 96, kernel_size=(3, 3), stride=(1, 1))
  (bn1): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (relu1): ReLU()
  (conv_layers): Sequential(
    (0): Conv2d(96, 96, kernel_size=(3, 3), stride=(1, 1))
    (1): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): ReLU()
    (3): Conv2d(96, 192, kernel_size=(3, 3), stride=(2, 2))
    (4): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (5): ReLU()
    (6): Conv2d(192, 192, kernel_size=(3, 3), stride=(1, 1))
    (7): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (8): ReLU()
    (9): Conv2d(192, 384, kernel_size=(3, 3), stride=(2, 2))
    (10): BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (11): ReLU()
    (12): Conv2d(384, 384, kernel_size=(3, 3), stride=(1, 1))
    (13): BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (14): ReLU()
    (15): Conv2d(384, 768, kernel_size=(3, 3), stride=(2, 2))
    (16): BatchNorm2d(768, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (17): ReLU()
  )
  (conv2): Conv2d(768, 768, kernel_size=(3, 3), stride=(1, 1))
  (bn2): BatchNorm2d(768, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (relu2): ReLU()
  (final_conv1): Conv2d(768, 768, kernel_size=(1, 1), stride=(1, 1))
  (final_bn1): BatchNorm2d(768, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (relu_final1): ReLU()
  (final_conv2): Conv2d(768, 10, kernel_size=(1, 1), stride=(1, 1))
  (avgpool): AdaptiveAvgPool2d(output_size=(1, 1))
)
Epoch [1/210], Loss: 1.3531, Train Accuracy: 0.5076, Test Accuracy: 0.6292
Epoch [23/210], Loss: 0.0004, Train Accuracy: 1.0000, Test Accuracy: 0.8145
Epoch [24/210], Loss: 0.0002, Train Accuracy: 1.0000, Test Accuracy: 0.8155
Epoch [25/210], Loss: 0.0002, Train Accuracy: 1.0000, Test Accuracy: 0.8156
Epoch [26/210], Loss: 0.0002, Train Accuracy: 1.0000, Test Accuracy: 0.8164
Epoch [27/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8166
Epoch [28/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8178
Epoch [29/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8160
Epoch [30/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8164
Epoch [31/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8179
Epoch [32/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8160
Epoch [33/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8174
Epoch [34/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8164
Epoch [35/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8168
Epoch [36/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8166
Epoch [37/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8173
Epoch [38/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8177
Epoch [39/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8180
Epoch [40/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8173
Epoch [41/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8184
Epoch [42/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8188
Epoch [43/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8199
Epoch [44/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8179
Epoch [45/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8189
Epoch [46/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8184
Epoch [47/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [48/210], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8185
Epoch [49/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8195
Epoch [50/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8184
Epoch [51/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8179
Epoch [52/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8210
Epoch [53/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8188
Epoch [54/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [55/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8185
Epoch [56/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8194
Epoch [57/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8204
Epoch [58/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8194
Epoch [59/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8184
Epoch [60/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8182
Epoch [61/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [62/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8202
Epoch [63/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [64/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8213
Epoch [65/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8184
Epoch [66/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8184
Epoch [67/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [68/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [69/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8183
Epoch [70/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8190
Epoch [71/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8172
Epoch [72/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8178
Epoch [73/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8193
Epoch [74/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [75/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8183
Epoch [76/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8187
Epoch [77/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8194
Epoch [78/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8205
Epoch [79/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8189
Epoch [80/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8200
Epoch [81/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8197
Epoch [82/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8192
Epoch [83/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8191
Epoch [84/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [85/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8192
Epoch [86/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8197
Epoch [87/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8191
Epoch [88/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8203
Epoch [89/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [90/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8182
Epoch [91/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8181
Epoch [92/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8172
Epoch [93/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8181
Epoch [94/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8184
Epoch [95/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8188
Epoch [96/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [97/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8184
Epoch [98/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8176
Epoch [99/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8188
Epoch [100/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8180
Epoch [101/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [102/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8185
Epoch [103/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8177
Epoch [104/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8164
Epoch [105/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8178
Epoch [106/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8177
Epoch [107/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8174
Epoch [108/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8179
Epoch [109/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8167
Epoch [110/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8174
Epoch [111/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8158
Epoch [112/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8178
Epoch [113/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [114/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8187
Epoch [115/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8182
Epoch [116/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8181
Epoch [117/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8168
Epoch [118/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8202
Epoch [119/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8183
Epoch [120/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8179
Epoch [121/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8192
Epoch [122/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8184
Epoch [123/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8191
Epoch [124/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8196
Epoch [125/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8201
Epoch [126/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8182
Epoch [127/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [128/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8175
Epoch [129/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8187
Epoch [130/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8183
Epoch [131/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8187
Epoch [132/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8182
Epoch [133/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8183
Epoch [134/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8190
Epoch [135/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8192
Epoch [136/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8201
Epoch [137/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8193
Epoch [138/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8201
Epoch [139/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8184
Epoch [140/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8192
Epoch [141/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [142/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8175
Epoch [143/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [144/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [145/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8199
Epoch [146/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [147/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8201
Epoch [148/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8180
Epoch [149/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8191
Epoch [150/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8183
Epoch [151/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8196
Epoch [152/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8189
Epoch [153/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8193
Epoch [154/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8196
Epoch [155/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8174
Epoch [156/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [157/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8185
Epoch [158/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8185
Epoch [159/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8191
Epoch [160/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8179
Epoch [161/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8209
Epoch [162/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [163/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8176
Epoch [164/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8193
Epoch [165/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8190
Epoch [166/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [167/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8187
Epoch [168/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8175
Epoch [169/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8194
Epoch [170/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8193
Epoch [171/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8182
Epoch [172/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [173/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8203
Epoch [174/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8194
Epoch [175/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8188
Epoch [176/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8199
Epoch [177/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8188
Epoch [178/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8183
Epoch [179/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8195
Epoch [180/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8196
Epoch [181/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8203
Epoch [182/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8201
Epoch [183/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8194
Epoch [184/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8188
Epoch [185/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8196
Epoch [186/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8209
Epoch [187/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [188/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8189
Epoch [189/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8212
Epoch [190/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8192
Epoch [191/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8188
Epoch [192/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8195
Epoch [193/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8201
Epoch [194/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8194
Epoch [195/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8196
Epoch [196/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8203
Epoch [197/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8188
Epoch [198/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8194
Epoch [199/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8196
Epoch [200/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [201/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8189
Epoch [202/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8200
Epoch [203/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8199
Epoch [204/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8206
Epoch [205/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8191
Epoch [206/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8202
Epoch [207/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8201
Epoch [208/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8195
Epoch [209/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8189
Epoch [210/210], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8202
