Files already downloaded and verified
Files already downloaded and verified
ConvNet(
  (conv1): Conv2d(3, 96, kernel_size=(3, 3), stride=(1, 1))
  (bn1): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (relu1): ReLU()
  (conv_layers): Sequential(
    (0): Conv2d(96, 96, kernel_size=(3, 3), stride=(1, 1))
    (1): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): ReLU()
    (3): Conv2d(96, 192, kernel_size=(3, 3), stride=(2, 2))
    (4): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (5): ReLU()
    (6): Conv2d(192, 192, kernel_size=(3, 3), stride=(1, 1))
    (7): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (8): ReLU()
    (9): Conv2d(192, 384, kernel_size=(3, 3), stride=(2, 2))
    (10): BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (11): ReLU()
    (12): Conv2d(384, 384, kernel_size=(3, 3), stride=(1, 1))
    (13): BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (14): ReLU()
    (15): Conv2d(384, 768, kernel_size=(3, 3), stride=(2, 2))
    (16): BatchNorm2d(768, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (17): ReLU()
  )
  (conv2): Conv2d(768, 768, kernel_size=(3, 3), stride=(1, 1))
  (bn2): BatchNorm2d(768, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (relu2): ReLU()
  (final_conv1): Conv2d(768, 768, kernel_size=(1, 1), stride=(1, 1))
  (final_bn1): BatchNorm2d(768, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (relu_final1): ReLU()
  (final_conv2): Conv2d(768, 10, kernel_size=(1, 1), stride=(1, 1))
  (avgpool): AdaptiveAvgPool2d(output_size=(1, 1))
)
Epoch [1/170], Loss: 1.3440, Train Accuracy: 0.5130, Test Accuracy: 0.6013
Epoch [23/170], Loss: 0.0002, Train Accuracy: 1.0000, Test Accuracy: 0.8184
Epoch [24/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8171
Epoch [25/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8172
Epoch [26/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8190
Epoch [27/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8173
Epoch [28/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8174
Epoch [29/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8175
Epoch [30/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8173
Epoch [31/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8176
Epoch [32/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8175
Epoch [33/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8182
Epoch [34/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8163
Epoch [35/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8178
Epoch [36/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8162
Epoch [37/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8166
Epoch [38/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8181
Epoch [39/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [40/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8180
Epoch [41/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8173
Epoch [42/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8187
Epoch [43/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8174
Epoch [44/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8171
Epoch [45/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8184
Epoch [46/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8167
Epoch [47/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8166
Epoch [48/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8178
Epoch [49/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8163
Epoch [50/170], Loss: 0.0003, Train Accuracy: 1.0000, Test Accuracy: 0.8122
Epoch [51/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8163
Epoch [52/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8165
Epoch [53/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8161
Epoch [54/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8174
Epoch [55/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8176
Epoch [56/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8174
Epoch [57/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8183
Epoch [58/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8173
Epoch [59/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8179
Epoch [60/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [61/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8177
Epoch [62/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8176
Epoch [63/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8185
Epoch [64/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8185
Epoch [65/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8182
Epoch [66/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8164
Epoch [67/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8175
Epoch [68/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8175
Epoch [69/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8181
Epoch [70/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8177
Epoch [71/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8180
Epoch [72/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8189
Epoch [73/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8180
Epoch [74/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8190
Epoch [75/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8193
Epoch [76/170], Loss: 0.0001, Train Accuracy: 1.0000, Test Accuracy: 0.8188
Epoch [77/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8178
Epoch [78/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8178
Epoch [79/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8184
Epoch [80/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8182
Epoch [81/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8201
Epoch [82/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8193
Epoch [83/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8191
Epoch [84/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8182
Epoch [85/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8181
Epoch [86/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8193
Epoch [87/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8191
Epoch [88/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8194
Epoch [89/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8187
Epoch [90/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8195
Epoch [91/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [92/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8194
Epoch [93/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8203
Epoch [94/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8194
Epoch [95/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8210
Epoch [96/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8185
Epoch [97/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8196
Epoch [98/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8186
Epoch [99/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8177
Epoch [100/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8192
Epoch [101/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8190
Epoch [102/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8189
Epoch [103/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8201
Epoch [104/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8199
Epoch [105/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8206
Epoch [106/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8195
Epoch [107/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8203
Epoch [108/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8207
Epoch [109/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8204
Epoch [110/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8191
Epoch [111/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8201
Epoch [112/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8208
Epoch [113/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8204
Epoch [114/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8202
Epoch [115/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8199
Epoch [116/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8204
Epoch [117/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8196
Epoch [118/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [119/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8195
Epoch [120/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8200
Epoch [121/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8196
Epoch [122/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8204
Epoch [123/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8215
Epoch [124/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8200
Epoch [125/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8206
Epoch [126/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8208
Epoch [127/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8197
Epoch [128/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8210
Epoch [129/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8204
Epoch [130/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8196
Epoch [131/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8208
Epoch [132/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8197
Epoch [133/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8215
Epoch [134/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8198
Epoch [135/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8210
Epoch [136/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8203
Epoch [137/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8216
Epoch [138/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8215
Epoch [139/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8207
Epoch [140/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8214
Epoch [141/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8223
Epoch [142/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8212
Epoch [143/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8194
Epoch [144/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8212
Epoch [145/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8207
Epoch [146/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8205
Epoch [147/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8217
Epoch [148/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8212
Epoch [149/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8226
Epoch [150/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8217
Epoch [151/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8218
Epoch [152/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8219
Epoch [153/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8204
Epoch [154/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8215
Epoch [155/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8202
Epoch [156/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8209
Epoch [157/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8212
Epoch [158/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8201
Epoch [159/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8214
Epoch [160/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8217
Epoch [161/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8211
Epoch [162/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8225
Epoch [163/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8223
Epoch [164/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8217
Epoch [165/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8202
Epoch [166/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8221
Epoch [167/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8220
Epoch [168/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8202
Epoch [169/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8212
Epoch [170/170], Loss: 0.0000, Train Accuracy: 1.0000, Test Accuracy: 0.8216
